image_path,pokemon_key,species_id,variant,pokemon_name,role,role_reason,stats_json,abilities_json,types_json,moves_json,split
pokemon_jpg/393.jpg,393,393,base,piplup,defense,"stats={'hp': 53, 'attack': 51, 'defense': 53, 'special-attack': 61, 'special-defense': 56, 'speed': 40}; abilities=['torrent', 'competitive']; types=['water']; move_counts={attack:3, defense:5, support:4}; scores={attack:163.4, defense:184.7, support:173.8}","{""hp"": 53, ""attack"": 51, ""defense"": 53, ""special-attack"": 61, ""special-defense"": 56, ""speed"": 40}","[""torrent"", ""competitive""]","[""water""]","[""pound"", ""cut"", ""headbutt"", ""fury-attack"", ""tackle"", ""double-edge"", ""growl"", ""supersonic"", ""mist"", ""water-gun"", ""hydro-pump"", ""surf"", ""ice-beam"", ""blizzard"", ""bubble-beam"", ""peck"", ""drill-peck"", ""dig"", ""toxic"", ""agility"", ""double-team"", ""haze"", ""bide"", ""waterfall"", ""swift"", ""bubble"", ""rest"", ""substitute"", ""snore"", ""flail"", ""protect"", ""mud-slap"", ""icy-wind"", ""endure"", ""charm"", ""swagger"", ""attract"", ""sleep-talk"", ""return"", ""frustration"", ""hidden-power"", ""rain-dance"", ""psych-up"", ""whirlpool"", ""hail"", ""facade"", ""helping-hand"", ""brick-break"", ""yawn"", ""secret-power"", ""dive"", ""feather-dance"", ""mud-sport"", ""weather-ball"", ""rock-tomb"", ""signal-beam"", ""aerial-ace"", ""covet"", ""water-sport"", ""water-pulse"", ""roost"", ""brine"", ""natural-gift"", ""pluck"", ""fling"", ""aqua-ring"", ""defog"", ""captivate"", ""stealth-rock"", ""grass-knot"", ""double-hit"", ""round"", ""echoed-voice"", ""scald"", ""quash"", ""water-pledge"", ""work-up"", ""disarming-voice"", ""confide"", ""power-trip"", ""liquidation"", ""flip-turn"", ""triple-axel"", ""tera-blast"", ""ice-spinner"", ""snowscape"", ""chilling-water""]",test
pokemon_jpg/394.jpg,394,394,base,prinplup,defense,"stats={'hp': 64, 'attack': 66, 'defense': 68, 'special-attack': 81, 'special-defense': 76, 'speed': 50}; abilities=['torrent', 'competitive']; types=['water']; move_counts={attack:4, defense:5, support:4}; scores={attack:202.9, defense:228.1, support:197.3}","{""hp"": 64, ""attack"": 66, ""defense"": 68, ""special-attack"": 81, ""special-defense"": 76, ""speed"": 50}","[""torrent"", ""competitive""]","[""water""]","[""pound"", ""cut"", ""headbutt"", ""fury-attack"", ""tackle"", ""take-down"", ""double-edge"", ""growl"", ""supersonic"", ""mist"", ""water-gun"", ""hydro-pump"", ""surf"", ""ice-beam"", ""blizzard"", ""bubble-beam"", ""peck"", ""drill-peck"", ""strength"", ""dig"", ""toxic"", ""agility"", ""double-team"", ""haze"", ""bide"", ""waterfall"", ""swift"", ""bubble"", ""rest"", ""substitute"", ""snore"", ""protect"", ""mud-slap"", ""icy-wind"", ""endure"", ""charm"", ""swagger"", ""attract"", ""sleep-talk"", ""return"", ""frustration"", ""metal-claw"", ""hidden-power"", ""rain-dance"", ""psych-up"", ""rock-smash"", ""whirlpool"", ""hail"", ""facade"", ""helping-hand"", ""brick-break"", ""yawn"", ""secret-power"", ""dive"", ""feather-dance"", ""weather-ball"", ""rock-tomb"", ""signal-beam"", ""aerial-ace"", ""covet"", ""water-sport"", ""water-pulse"", ""roost"", ""brine"", ""natural-gift"", ""pluck"", ""fling"", ""aqua-ring"", ""shadow-claw"", ""defog"", ""captivate"", ""stealth-rock"", ""grass-knot"", ""hone-claws"", ""round"", ""echoed-voice"", ""scald"", ""quash"", ""water-pledge"", ""work-up"", ""disarming-voice"", ""confide"", ""power-trip"", ""liquidation"", ""flip-turn"", ""triple-axel"", ""tera-blast"", ""ice-spinner"", ""snowscape"", ""chilling-water""]",train
pokemon_jpg/395.jpg,395,395,base,empoleon,defense,"stats={'hp': 84, 'attack': 86, 'defense': 88, 'special-attack': 111, 'special-defense': 101, 'speed': 60}; abilities=['torrent', 'competitive']; types=['water', 'steel']; move_counts={attack:7, defense:7, support:4}; scores={attack:283.4, defense:335.6, support:230.8}","{""hp"": 84, ""attack"": 86, ""defense"": 88, ""special-attack"": 111, ""special-defense"": 101, ""speed"": 60}","[""torrent"", ""competitive""]","[""water"", ""steel""]","[""pound"", ""swords-dance"", ""cut"", ""headbutt"", ""fury-attack"", ""tackle"", ""body-slam"", ""take-down"", ""double-edge"", ""growl"", ""roar"", ""supersonic"", ""mist"", ""water-gun"", ""hydro-pump"", ""surf"", ""ice-beam"", ""blizzard"", ""bubble-beam"", ""hyper-beam"", ""peck"", ""drill-peck"", ""strength"", ""earthquake"", ""dig"", ""toxic"", ""agility"", ""double-team"", ""haze"", ""waterfall"", ""swift"", ""bubble"", ""rest"", ""rock-slide"", ""substitute"", ""snore"", ""protect"", ""scary-face"", ""mud-slap"", ""icy-wind"", ""endure"", ""charm"", ""false-swipe"", ""swagger"", ""fury-cutter"", ""steel-wing"", ""attract"", ""sleep-talk"", ""return"", ""frustration"", ""metal-claw"", ""hidden-power"", ""rain-dance"", ""psych-up"", ""rock-smash"", ""whirlpool"", ""uproar"", ""hail"", ""facade"", ""helping-hand"", ""brick-break"", ""yawn"", ""knock-off"", ""secret-power"", ""dive"", ""feather-dance"", ""hydro-cannon"", ""weather-ball"", ""air-cutter"", ""rock-tomb"", ""metal-sound"", ""signal-beam"", ""aerial-ace"", ""iron-defense"", ""covet"", ""water-pulse"", ""roost"", ""brine"", ""natural-gift"", ""pluck"", ""fling"", ""aqua-ring"", ""air-slash"", ""vacuum-wave"", ""giga-impact"", ""avalanche"", ""shadow-claw"", ""flash-cannon"", ""rock-climb"", ""defog"", ""captivate"", ""stealth-rock"", ""grass-knot"", ""aqua-jet"", ""hone-claws"", ""round"", ""echoed-voice"", ""scald"", ""quash"", ""water-pledge"", ""bulldoze"", ""work-up"", ""disarming-voice"", ""confide"", ""laser-focus"", ""throat-chop"", ""power-trip"", ""liquidation"", ""steel-beam"", ""lash-out"", ""flip-turn"", ""triple-axel"", ""dual-wingbeat"", ""wave-crash"", ""tera-blast"", ""ice-spinner"", ""snowscape"", ""chilling-water""]",test
pokemon_jpg/396.jpg,396,396,base,starly,support,"stats={'hp': 40, 'attack': 55, 'defense': 30, 'special-attack': 30, 'special-defense': 30, 'speed': 60}; abilities=['keen-eye', 'reckless']; types=['normal', 'flying']; move_counts={attack:2, defense:4, support:4}; scores={attack:127.0, defense:111.0, support:132.5}","{""hp"": 40, ""attack"": 55, ""defense"": 30, ""special-attack"": 30, ""special-defense"": 30, ""speed"": 60}","[""keen-eye"", ""reckless""]","[""normal"", ""flying""]","[""gust"", ""wing-attack"", ""whirlwind"", ""fly"", ""sand-attack"", ""fury-attack"", ""tackle"", ""take-down"", ""double-edge"", ""growl"", ""toxic"", ""agility"", ""quick-attack"", ""double-team"", ""mirror-move"", ""swift"", ""rest"", ""substitute"", ""thief"", ""snore"", ""protect"", ""mud-slap"", ""foresight"", ""detect"", ""endure"", ""swagger"", ""steel-wing"", ""attract"", ""sleep-talk"", ""return"", ""frustration"", ""pursuit"", ""hidden-power"", ""twister"", ""rain-dance"", ""sunny-day"", ""uproar"", ""heat-wave"", ""facade"", ""helping-hand"", ""revenge"", ""endeavor"", ""secret-power"", ""feather-dance"", ""astonish"", ""air-cutter"", ""aerial-ace"", ""roost"", ""natural-gift"", ""pluck"", ""tailwind"", ""u-turn"", ""air-slash"", ""brave-bird"", ""giga-impact"", ""defog"", ""captivate"", ""ominous-wind"", ""round"", ""echoed-voice"", ""acrobatics"", ""final-gambit"", ""work-up"", ""hurricane"", ""confide"", ""dual-wingbeat"", ""tera-blast""]",train
pokemon_jpg/397.jpg,397,397,base,staravia,support,"stats={'hp': 55, 'attack': 75, 'defense': 50, 'special-attack': 40, 'special-defense': 40, 'speed': 80}; abilities=['intimidate', 'reckless']; types=['normal', 'flying']; move_counts={attack:2, defense:4, support:4}; scores={attack:166.0, defense:151.5, support:181.2}","{""hp"": 55, ""attack"": 75, ""defense"": 50, ""special-attack"": 40, ""special-defense"": 40, ""speed"": 80}","[""intimidate"", ""reckless""]","[""normal"", ""flying""]","[""gust"", ""wing-attack"", ""whirlwind"", ""fly"", ""tackle"", ""take-down"", ""double-edge"", ""growl"", ""toxic"", ""agility"", ""quick-attack"", ""double-team"", ""swift"", ""rest"", ""substitute"", ""thief"", ""snore"", ""protect"", ""mud-slap"", ""endure"", ""swagger"", ""steel-wing"", ""attract"", ""sleep-talk"", ""return"", ""frustration"", ""hidden-power"", ""twister"", ""rain-dance"", ""sunny-day"", ""uproar"", ""heat-wave"", ""facade"", ""helping-hand"", ""endeavor"", ""secret-power"", ""feather-dance"", ""air-cutter"", ""aerial-ace"", ""roost"", ""natural-gift"", ""pluck"", ""tailwind"", ""u-turn"", ""air-slash"", ""brave-bird"", ""giga-impact"", ""defog"", ""captivate"", ""ominous-wind"", ""round"", ""echoed-voice"", ""acrobatics"", ""retaliate"", ""final-gambit"", ""work-up"", ""hurricane"", ""confide"", ""dual-wingbeat"", ""tera-blast""]",train
pokemon_jpg/398.jpg,398,398,base,staraptor,attack,"stats={'hp': 85, 'attack': 120, 'defense': 70, 'special-attack': 50, 'special-defense': 60, 'speed': 100}; abilities=['intimidate', 'reckless']; types=['normal', 'flying']; move_counts={attack:3, defense:4, support:4}; scores={attack:281.0, defense:215.5, support:215.8}","{""hp"": 85, ""attack"": 120, ""defense"": 70, ""special-attack"": 50, ""special-defense"": 60, ""speed"": 100}","[""intimidate"", ""reckless""]","[""normal"", ""flying""]","[""gust"", ""wing-attack"", ""whirlwind"", ""fly"", ""tackle"", ""take-down"", ""double-edge"", ""growl"", ""hyper-beam"", ""toxic"", ""agility"", ""quick-attack"", ""double-team"", ""swift"", ""sky-attack"", ""rest"", ""substitute"", ""thief"", ""snore"", ""protect"", ""mud-slap"", ""endure"", ""swagger"", ""steel-wing"", ""attract"", ""sleep-talk"", ""return"", ""frustration"", ""hidden-power"", ""twister"", ""rain-dance"", ""sunny-day"", ""uproar"", ""heat-wave"", ""facade"", ""helping-hand"", ""endeavor"", ""secret-power"", ""feather-dance"", ""air-cutter"", ""aerial-ace"", ""roost"", ""natural-gift"", ""pluck"", ""tailwind"", ""u-turn"", ""close-combat"", ""air-slash"", ""brave-bird"", ""giga-impact"", ""defog"", ""captivate"", ""ominous-wind"", ""round"", ""echoed-voice"", ""acrobatics"", ""retaliate"", ""final-gambit"", ""struggle-bug"", ""work-up"", ""hurricane"", ""confide"", ""laser-focus"", ""dual-wingbeat"", ""tera-blast""]",test
pokemon_jpg/399.jpg,399,399,base,bidoof,support,"stats={'hp': 59, 'attack': 45, 'defense': 40, 'special-attack': 35, 'special-defense': 40, 'speed': 31}; abilities=['simple', 'unaware', 'moody']; types=['normal']; move_counts={attack:3, defense:6, support:4}; scores={attack:99.2, defense:164.4, support:168.3}","{""hp"": 59, ""attack"": 45, ""defense"": 40, ""special-attack"": 35, ""special-defense"": 40, ""speed"": 31}","[""simple"", ""unaware"", ""moody""]","[""normal""]","[""swords-dance"", ""cut"", ""headbutt"", ""tackle"", ""take-down"", ""double-edge"", ""bite"", ""growl"", ""ice-beam"", ""blizzard"", ""thunderbolt"", ""thunder-wave"", ""thunder"", ""dig"", ""toxic"", ""quick-attack"", ""double-team"", ""defense-curl"", ""swift"", ""skull-bash"", ""amnesia"", ""fury-swipes"", ""rest"", ""hyper-fang"", ""super-fang"", ""substitute"", ""thief"", ""snore"", ""curse"", ""protect"", ""mud-slap"", ""icy-wind"", ""endure"", ""rollout"", ""swagger"", ""fury-cutter"", ""attract"", ""sleep-talk"", ""return"", ""frustration"", ""iron-tail"", ""hidden-power"", ""rain-dance"", ""sunny-day"", ""crunch"", ""shadow-ball"", ""rock-smash"", ""facade"", ""taunt"", ""superpower"", ""yawn"", ""secret-power"", ""mud-sport"", ""odor-sleuth"", ""covet"", ""water-sport"", ""shock-wave"", ""natural-gift"", ""pluck"", ""last-resort"", ""aqua-tail"", ""rock-climb"", ""captivate"", ""stealth-rock"", ""grass-knot"", ""charge-beam"", ""round"", ""echoed-voice"", ""retaliate"", ""work-up"", ""confide""]",train
pokemon_jpg/4.jpg,4,4,base,charmander,attack,"stats={'hp': 39, 'attack': 52, 'defense': 43, 'special-attack': 60, 'special-defense': 50, 'speed': 65}; abilities=['blaze', 'solar-power']; types=['fire']; move_counts={attack:9, defense:6, support:4}; scores={attack:218.7, defense:154.3, support:152.8}","{""hp"": 39, ""attack"": 52, ""defense"": 43, ""special-attack"": 60, ""special-defense"": 50, ""speed"": 65}","[""blaze"", ""solar-power""]","[""fire""]","[""mega-punch"", ""fire-punch"", ""thunder-punch"", ""scratch"", ""swords-dance"", ""cut"", ""wing-attack"", ""mega-kick"", ""headbutt"", ""body-slam"", ""take-down"", ""double-edge"", ""leer"", ""bite"", ""growl"", ""roar"", ""ember"", ""flamethrower"", ""submission"", ""counter"", ""seismic-toss"", ""strength"", ""dragon-rage"", ""fire-spin"", ""dig"", ""toxic"", ""rage"", ""mimic"", ""double-team"", ""smokescreen"", ""defense-curl"", ""reflect"", ""bide"", ""fire-blast"", ""swift"", ""skull-bash"", ""fury-swipes"", ""rest"", ""rock-slide"", ""slash"", ""substitute"", ""snore"", ""curse"", ""protect"", ""scary-face"", ""belly-drum"", ""mud-slap"", ""outrage"", ""endure"", ""false-swipe"", ""swagger"", ""fury-cutter"", ""attract"", ""sleep-talk"", ""return"", ""frustration"", ""dynamic-punch"", ""dragon-breath"", ""iron-tail"", ""metal-claw"", ""hidden-power"", ""sunny-day"", ""crunch"", ""ancient-power"", ""rock-smash"", ""beat-up"", ""heat-wave"", ""will-o-wisp"", ""facade"", ""focus-punch"", ""helping-hand"", ""brick-break"", ""secret-power"", ""weather-ball"", ""air-cutter"", ""overheat"", ""rock-tomb"", ""aerial-ace"", ""dragon-claw"", ""dragon-dance"", ""natural-gift"", ""fling"", ""flare-blitz"", ""dragon-pulse"", ""dragon-rush"", ""focus-blast"", ""shadow-claw"", ""fire-fang"", ""captivate"", ""hone-claws"", ""flame-burst"", ""flame-charge"", ""round"", ""echoed-voice"", ""incinerate"", ""acrobatics"", ""inferno"", ""fire-pledge"", ""dragon-tail"", ""work-up"", ""confide"", ""power-up-punch"", ""breaking-swipe"", ""tera-blast"", ""temper-flare""]",train
pokemon_jpg/40.jpg,40,40,base,wigglytuff,support,"stats={'hp': 140, 'attack': 70, 'defense': 45, 'special-attack': 85, 'special-defense': 50, 'speed': 45}; abilities=['cute-charm', 'competitive', 'frisk']; types=['normal', 'fairy']; move_counts={attack:8, defense:8, support:11}; scores={attack:211.2, defense:284.2, support:344.0}","{""hp"": 140, ""attack"": 70, ""defense"": 45, ""special-attack"": 85, ""special-defense"": 50, ""speed"": 45}","[""cute-charm"", ""competitive"", ""frisk""]","[""normal"", ""fairy""]","[""pound"", ""double-slap"", ""mega-punch"", ""fire-punch"", ""ice-punch"", ""thunder-punch"", ""mega-kick"", ""headbutt"", ""body-slam"", ""take-down"", ""double-edge"", ""sing"", ""disable"", ""flamethrower"", ""water-gun"", ""ice-beam"", ""blizzard"", ""bubble-beam"", ""hyper-beam"", ""submission"", ""counter"", ""seismic-toss"", ""strength"", ""solar-beam"", ""thunderbolt"", ""thunder-wave"", ""thunder"", ""dig"", ""toxic"", ""psychic"", ""rage"", ""teleport"", ""mimic"", ""screech"", ""double-team"", ""minimize"", ""defense-curl"", ""light-screen"", ""reflect"", ""bide"", ""metronome"", ""self-destruct"", ""fire-blast"", ""swift"", ""skull-bash"", ""amnesia"", ""dream-eater"", ""flash"", ""psywave"", ""rest"", ""tri-attack"", ""substitute"", ""thief"", ""nightmare"", ""snore"", ""curse"", ""protect"", ""sweet-kiss"", ""mud-slap"", ""zap-cannon"", ""icy-wind"", ""detect"", ""sandstorm"", ""endure"", ""charm"", ""rollout"", ""swagger"", ""attract"", ""sleep-talk"", ""heal-bell"", ""return"", ""frustration"", ""safeguard"", ""pain-split"", ""dynamic-punch"", ""baton-pass"", ""encore"", ""hidden-power"", ""rain-dance"", ""sunny-day"", ""psych-up"", ""shadow-ball"", ""uproar"", ""stockpile"", ""spit-up"", ""swallow"", ""facade"", ""focus-punch"", ""taunt"", ""helping-hand"", ""role-play"", ""magic-coat"", ""recycle"", ""brick-break"", ""knock-off"", ""endeavor"", ""skill-swap"", ""snatch"", ""secret-power"", ""hyper-voice"", ""fake-tears"", ""bounce"", ""covet"", ""magical-leaf"", ""calm-mind"", ""shock-wave"", ""water-pulse"", ""gravity"", ""gyro-ball"", ""natural-gift"", ""fling"", ""copycat"", ""last-resort"", ""dark-pulse"", ""drain-punch"", ""focus-blast"", ""energy-ball"", ""giga-impact"", ""nasty-plot"", ""zen-headbutt"", ""captivate"", ""stealth-rock"", ""grass-knot"", ""charge-beam"", ""psyshock"", ""telekinesis"", ""magic-room"", ""round"", ""echoed-voice"", ""stored-power"", ""ally-switch"", ""incinerate"", ""retaliate"", ""work-up"", ""wild-charge"", ""disarming-voice"", ""draining-kiss"", ""misty-terrain"", ""play-rough"", ""confide"", ""dazzling-gleam"", ""power-up-punch"", ""laser-focus"", ""body-press"", ""expanding-force"", ""steel-roller"", ""misty-explosion"", ""tera-blast"", ""ice-spinner"", ""trailblaze"", ""chilling-water"", ""alluring-voice"", ""psychic-noise""]",train
pokemon_jpg/400.jpg,400,400,base,bibarel,defense,"stats={'hp': 79, 'attack': 85, 'defense': 60, 'special-attack': 55, 'special-defense': 60, 'speed': 71}; abilities=['simple', 'unaware', 'moody']; types=['normal', 'water']; move_counts={attack:3, defense:6, support:4}; scores={attack:177.2, defense:220.5, support:206.3}","{""hp"": 79, ""attack"": 85, ""defense"": 60, ""special-attack"": 55, ""special-defense"": 60, ""speed"": 71}","[""simple"", ""unaware"", ""moody""]","[""normal"", ""water""]","[""swords-dance"", ""cut"", ""headbutt"", ""tackle"", ""take-down"", ""double-edge"", ""bite"", ""growl"", ""water-gun"", ""surf"", ""ice-beam"", ""blizzard"", ""hyper-beam"", ""strength"", ""thunderbolt"", ""thunder-wave"", ""thunder"", ""dig"", ""toxic"", ""double-team"", ""defense-curl"", ""waterfall"", ""swift"", ""amnesia"", ""rest"", ""hyper-fang"", ""super-fang"", ""substitute"", ""thief"", ""snore"", ""curse"", ""protect"", ""mud-slap"", ""icy-wind"", ""endure"", ""rollout"", ""swagger"", ""fury-cutter"", ""attract"", ""sleep-talk"", ""return"", ""frustration"", ""iron-tail"", ""hidden-power"", ""rain-dance"", ""sunny-day"", ""crunch"", ""shadow-ball"", ""rock-smash"", ""whirlpool"", ""facade"", ""focus-punch"", ""taunt"", ""superpower"", ""yawn"", ""secret-power"", ""dive"", ""covet"", ""shock-wave"", ""water-pulse"", ""natural-gift"", ""pluck"", ""fling"", ""last-resort"", ""aqua-tail"", ""giga-impact"", ""rock-climb"", ""captivate"", ""stealth-rock"", ""grass-knot"", ""charge-beam"", ""aqua-jet"", ""round"", ""echoed-voice"", ""scald"", ""retaliate"", ""bulldoze"", ""work-up"", ""rototiller"", ""confide"", ""stomping-tantrum"", ""liquidation""]",train
pokemon_jpg/401.jpg,401,401,base,kricketot,defense,"stats={'hp': 37, 'attack': 25, 'defense': 41, 'special-attack': 25, 'special-defense': 41, 'speed': 25}; abilities=['shed-skin', 'run-away']; types=['bug']; move_counts={attack:0, defense:0, support:0}; scores={attack:51.2, defense:115.6, support:77.0}","{""hp"": 37, ""attack"": 25, ""defense"": 41, ""special-attack"": 25, ""special-defense"": 41, ""speed"": 25}","[""shed-skin"", ""run-away""]","[""bug""]","[""pound"", ""tackle"", ""growl"", ""absorb"", ""string-shot"", ""bide"", ""snore"", ""mud-slap"", ""uproar"", ""endeavor"", ""bug-bite"", ""struggle-bug"", ""lunge"", ""skitter-smack"", ""tera-blast""]",train
pokemon_jpg/402.jpg,402,402,base,kricketune,support,"stats={'hp': 77, 'attack': 85, 'defense': 51, 'special-attack': 55, 'special-defense': 51, 'speed': 65}; abilities=['swarm', 'technician']; types=['bug']; move_counts={attack:3, defense:2, support:7}; scores={attack:209.2, defense:177.6, support:235.4}","{""hp"": 77, ""attack"": 85, ""defense"": 51, ""special-attack"": 55, ""special-defense"": 51, ""speed"": 65}","[""swarm"", ""technician""]","[""bug""]","[""pound"", ""swords-dance"", ""cut"", ""tackle"", ""take-down"", ""growl"", ""sing"", ""hyper-beam"", ""strength"", ""absorb"", ""string-shot"", ""toxic"", ""screech"", ""double-team"", ""focus-energy"", ""bide"", ""leech-life"", ""flash"", ""rest"", ""slash"", ""substitute"", ""snore"", ""protect"", ""mud-slap"", ""perish-song"", ""giga-drain"", ""endure"", ""false-swipe"", ""swagger"", ""fury-cutter"", ""attract"", ""sleep-talk"", ""heal-bell"", ""return"", ""frustration"", ""baton-pass"", ""hidden-power"", ""rain-dance"", ""sunny-day"", ""rock-smash"", ""uproar"", ""facade"", ""taunt"", ""helping-hand"", ""brick-break"", ""knock-off"", ""endeavor"", ""secret-power"", ""hyper-voice"", ""silver-wind"", ""aerial-ace"", ""natural-gift"", ""night-slash"", ""x-scissor"", ""bug-buzz"", ""giga-impact"", ""captivate"", ""bug-bite"", ""hone-claws"", ""round"", ""echoed-voice"", ""struggle-bug"", ""sticky-web"", ""fell-stinger"", ""confide"", ""infestation"", ""power-up-punch"", ""laser-focus"", ""throat-chop"", ""lunge"", ""skitter-smack"", ""tera-blast"", ""pounce"", ""trailblaze""]",train
pokemon_jpg/403.jpg,403,403,base,shinx,support,"stats={'hp': 45, 'attack': 65, 'defense': 34, 'special-attack': 40, 'special-defense': 34, 'speed': 45}; abilities=['rivalry', 'intimidate', 'guts']; types=['electric']; move_counts={attack:2, defense:3, support:5}; scores={attack:149.2, defense:119.8, support:175.8}","{""hp"": 45, ""attack"": 65, ""defense"": 34, ""special-attack"": 40, ""special-defense"": 34, ""speed"": 45}","[""rivalry"", ""intimidate"", ""guts""]","[""electric""]","[""double-kick"", ""headbutt"", ""tackle"", ""take-down"", ""double-edge"", ""leer"", ""bite"", ""roar"", ""strength"", ""thunder-shock"", ""thunderbolt"", ""thunder-wave"", ""thunder"", ""toxic"", ""quick-attack"", ""double-team"", ""confuse-ray"", ""light-screen"", ""swift"", ""flash"", ""rest"", ""substitute"", ""thief"", ""snore"", ""protect"", ""scary-face"", ""mud-slap"", ""endure"", ""swagger"", ""spark"", ""fury-cutter"", ""attract"", ""sleep-talk"", ""return"", ""frustration"", ""iron-tail"", ""hidden-power"", ""rain-dance"", ""sunny-day"", ""crunch"", ""facade"", ""charge"", ""helping-hand"", ""secret-power"", ""fake-tears"", ""signal-beam"", ""howl"", ""shock-wave"", ""natural-gift"", ""magnet-rise"", ""night-slash"", ""thunder-fang"", ""ice-fang"", ""fire-fang"", ""discharge"", ""captivate"", ""charge-beam"", ""electro-ball"", ""round"", ""volt-switch"", ""electroweb"", ""wild-charge"", ""snarl"", ""play-rough"", ""confide"", ""eerie-impulse"", ""electric-terrain"", ""baby-doll-eyes"", ""psychic-fangs"", ""rising-voltage"", ""tera-blast"", ""trailblaze""]",train
pokemon_jpg/404.jpg,404,404,base,luxio,support,"stats={'hp': 60, 'attack': 85, 'defense': 49, 'special-attack': 60, 'special-defense': 49, 'speed': 60}; abilities=['rivalry', 'intimidate', 'guts']; types=['electric']; move_counts={attack:2, defense:3, support:5}; scores={attack:187.0, defense:161.0, support:206.1}","{""hp"": 60, ""attack"": 85, ""defense"": 49, ""special-attack"": 60, ""special-defense"": 49, ""speed"": 60}","[""rivalry"", ""intimidate"", ""guts""]","[""electric""]","[""headbutt"", ""tackle"", ""take-down"", ""double-edge"", ""leer"", ""bite"", ""roar"", ""strength"", ""thunder-shock"", ""thunderbolt"", ""thunder-wave"", ""thunder"", ""toxic"", ""quick-attack"", ""double-team"", ""confuse-ray"", ""light-screen"", ""swift"", ""flash"", ""rest"", ""substitute"", ""thief"", ""snore"", ""protect"", ""scary-face"", ""mud-slap"", ""endure"", ""swagger"", ""spark"", ""fury-cutter"", ""attract"", ""sleep-talk"", ""return"", ""frustration"", ""iron-tail"", ""hidden-power"", ""rain-dance"", ""sunny-day"", ""crunch"", ""facade"", ""charge"", ""helping-hand"", ""secret-power"", ""fake-tears"", ""signal-beam"", ""shock-wave"", ""natural-gift"", ""magnet-rise"", ""thunder-fang"", ""ice-fang"", ""fire-fang"", ""discharge"", ""captivate"", ""charge-beam"", ""electro-ball"", ""round"", ""volt-switch"", ""electroweb"", ""wild-charge"", ""snarl"", ""play-rough"", ""confide"", ""eerie-impulse"", ""electric-terrain"", ""psychic-fangs"", ""rising-voltage"", ""tera-blast"", ""trailblaze""]",train
pokemon_jpg/405.jpg,405,405,base,luxray,attack,"stats={'hp': 80, 'attack': 120, 'defense': 79, 'special-attack': 95, 'special-defense': 79, 'speed': 70}; abilities=['rivalry', 'intimidate', 'guts']; types=['electric']; move_counts={attack:3, defense:3, support:5}; scores={attack:248.5, defense:237.5, support:227.1}","{""hp"": 80, ""attack"": 120, ""defense"": 79, ""special-attack"": 95, ""special-defense"": 79, ""speed"": 70}","[""rivalry"", ""intimidate"", ""guts""]","[""electric""]","[""headbutt"", ""tackle"", ""body-slam"", ""take-down"", ""double-edge"", ""leer"", ""bite"", ""roar"", ""hyper-beam"", ""strength"", ""thunder-shock"", ""thunderbolt"", ""thunder-wave"", ""thunder"", ""toxic"", ""agility"", ""quick-attack"", ""double-team"", ""confuse-ray"", ""light-screen"", ""swift"", ""flash"", ""rest"", ""substitute"", ""thief"", ""snore"", ""protect"", ""scary-face"", ""mud-slap"", ""endure"", ""swagger"", ""spark"", ""fury-cutter"", ""attract"", ""sleep-talk"", ""return"", ""frustration"", ""iron-tail"", ""hidden-power"", ""rain-dance"", ""sunny-day"", ""crunch"", ""facade"", ""charge"", ""helping-hand"", ""superpower"", ""secret-power"", ""fake-tears"", ""signal-beam"", ""shock-wave"", ""natural-gift"", ""magnet-rise"", ""giga-impact"", ""thunder-fang"", ""ice-fang"", ""fire-fang"", ""discharge"", ""captivate"", ""charge-beam"", ""electro-ball"", ""round"", ""volt-switch"", ""electroweb"", ""wild-charge"", ""snarl"", ""play-rough"", ""confide"", ""eerie-impulse"", ""electric-terrain"", ""laser-focus"", ""throat-chop"", ""psychic-fangs"", ""rising-voltage"", ""tera-blast"", ""trailblaze"", ""supercell-slam""]",train
